Gene	Category	H2171.DMSO.18.R1.0	H2171.DMSO.18.R2.0	H2171.DMSO.18.R3.0	H2171.Plasmid.0.R1.0	H2171.PRMT5.18.R1.0	H2171.PRMT5.18.R2.0	H2171.PRMT5.18.R3.0
AKT2	Other	0.146548688565807	0.0695627618992776	0.126037998881597	0.101994605702628	0.0202259127191215	0.295326200076299	0.18372459343947
AKT3	Other	0.223748984873397	0.0805933992630505	-0.0654061486980798	-0.0275876088692371	-0.0409941618326616	-0.14068861421693	-0.114987302770657
ALDH1A2	Other	0.174877446113945	0.136143568380852	-0.0637694482564508	0.059185624092618	0.083884557416191	-0.0500604685867312	0.202505319145348
ALDH1B1	Other	-0.0797138701019873	-0.154559078943106	0.029102329136553	-0.0561641941675246	0.0778938170601842	-0.0743188980894201	0.0101758009449635
ALDH6A1	Other	0.328054896788966	0.196721811349247	0.260990866096281	0.179339279047472	0.228998278241783	0.277291889653588	0.294202357326646
ALDH7A1	Other	0.212302421362591	0.110722209418104	0.0147204455579417	0.168320044520313	-0.026460192117091	0.156959881162106	-0.0129544280265921
ALKBH1	Other	0.00712347966327057	0.229703817152679	0.24621091085421	0.100141961285136	0.0386497806059021	0.36530773821929	0.427672363674836
ALKBH2	Other	-0.00968640917817392	0.147381405760847	0.286517596890059	0.112613939107714	-0.00904680583458756	0.0628240814008548	0.143359415411595
ALKBH3	Other	0.243742723330372	0.556795028654763	0.0807372545025314	0.0647679833452209	0.0498474474035999	0.439713046340242	0.144018676622081
ALKBH4	Other	0.118458505479514	0.378666080245958	0.364549827302134	0.299444911082239	0.326067974879245	0.337785196136981	0.139476905386892
ALKBH5	Other	0.288116886185619	0.570210673573454	0.525380752951984	0.466235759748502	0.489176833370983	0.510854099607157	0.551445316849455
ALKBH6	Other	0.48450079458102	0.612179541843139	0.655364204982606	0.473437070179804	0.602440112274527	0.589163924712337	0.637883226844004
ALKBH7	Other	0.46191551972489	0.257332764476311	0.294407539840792	0.385100801220038	0.463942241700354	0.28563409841133	0.265581637782902
ALKBH8	Other	0.142001859132632	0.268889345529082	0.225210024097057	0.0247587979733486	0.0896710947696877	0.35571186592083	0.226939459998255
ALPK3	Other	-0.461319582634121	-0.641881912224949	-0.423886850332693	-0.397859097763125	-0.372253053044152	-0.457902073156996	-0.354321335543653
AMER1	Other	0.0613232754307841	-0.0315657343866449	-0.26338524798475	-0.213054006444469	-0.069413555479294	-0.142196058600643	-0.193929984250231
AMFR	Other	0.415921945009058	0.623310343865549	0.503486639720267	0.228070539634261	0.434176361603779	0.552908321053484	0.480201222488179
ANAPC11	Other	-0.532727855359174	-0.459508274466905	-0.561750749457862	0.113591192541356	-0.492899898259232	-0.287924503716639	-0.558560676460213
ANAPC2	Other	-1.2867992689327	-0.935694025582197	-1.28075898426102	0.117416295742909	-1.40866975323439	-1.11899602196204	-1.01750895124327
ANAPC4	Other	-1.52427187512708	-1.63421508846802	-1.38568200153726	-0.202971943797271	-1.43849424526728	-1.22579096030498	-1.18101345364298
ANAPC5	Other	-1.25718762287995	-1.32919271614071	-1.07944948016687	-0.102273997109606	-1.20107335382441	-1.00046732444656	-1.04224965569281
ANP32A	Other	0.283564282521591	-0.0464750982304546	0.167908036716485	0.242455452609403	0.332944776104252	-0.0822542167090956	0.246722069563295
ANP32B	Other	0.450672792300966	0.428538120079086	0.563107674143926	0.309025091000236	0.505857186523686	0.642077546366444	0.678713712894941
ANP32E	Other	-0.0416202295712415	-0.106744681764342	-0.270036426166377	0.0620879612926979	-0.0406949683777545	0.0309546276033883	-0.0339358240919094
APC	Other	0.168874457421983	0.344043383394293	0.486047518795685	0.0686827407619649	0.0953939469815605	0.341160390972525	0.186291883089661
APOBEC1	Nonessential	-0.846643008860979	-0.712016324003217	-0.656705970552631	0.197706428717288	-0.933974323872981	-0.734385745313087	-0.808171722227647
APOBEC2	Other	0.13949068807728	0.254154908254015	0.0280516622244886	-0.00851621161404062	0.153998976950631	0.175862587724041	0.176890582496967
APOBEC3A	Other	0.639321439241492	0.747627260405453	0.488195535650431	0.435758418195537	0.672647612476217	0.760142400293461	0.632124468790538
APOBEC3B	Other	0.722548436080555	0.978609101027037	0.878128209965421	0.781151270134266	0.842215375284377	0.788155978514692	0.891239166381875
APOBEC3C	Other	0.900128271112546	0.742032476482927	0.831888780210955	0.635048936405146	0.795044661479347	0.764976929899526	0.857463304800147
APOBEC3D	Other	0.0746269357667382	0.31878105424749	0.366862843531416	0.172915212375858	-0.0119082702390873	0.271147144818438	0.411637594957233
APOBEC3F	Other	0.307390648881832	0.405342560087044	0.613557971347196	0.364291055756639	0.600825518968272	0.2667067538676	0.54689752227794
APOBEC3G	Other	0.436844025713515	0.344182662181727	0.456558794782754	0.239485256979474	0.430241626735576	0.501636159927568	0.337049593809141
APOBEC3H	Other	0.182320484420929	0.166154264306894	0.0957586556605533	0.0452811963423221	0.202747853750728	0.240560032938386	0.292543471010153
ARCN1	Essential	-2.01186493493963	-2.08814850738122	-2.23252401870986	0.000534410491556498	-2.10173239981018	-1.80703888016662	-1.86699486674707
ARID1A	Other	0.554220366038382	0.39554889522334	0.494474769793899	0.0677998762430033	0.764550912547737	0.635626959106083	0.691114159691906
ARID1B	Other	0.126598010969457	0.164621667585447	0.356991673307262	0.180200038642908	0.247785659304791	0.427467713597154	0.545977521018289
ARID2	Other	0.666350884035593	0.527224124064977	0.635319484308705	0.0187419317891127	0.721780065188365	0.730742694513754	0.572899128902315
ARID4A	Other	-0.153145578818722	-0.439123194548439	-0.171936748336059	-0.0607195114547806	-0.516313709615321	-0.408468003069855	-0.460297762484734
ARID4B	Other	-0.75352392221015	-0.523101714895918	-0.527638773440066	-0.12819972284413	-0.56100053339816	-0.668950370010828	-0.656294480599745
ARNTL	Other	0.720406907610727	0.708618961112893	0.585505363978151	0.458759582801653	0.554657146580225	0.798728129260264	0.562932842965993
ARRB1	Other	-0.57544285326519	-0.671390739451756	-0.512787026602482	-0.185660566834819	-0.380982381441435	-0.331236268307112	-0.526687761448321
ASCL1	Other	0.14442541170587	-0.0959492861374343	-0.102594789623899	-0.170167157542465	-0.0377766017471751	-0.0913554096330323	0.164038917340307
ASF1A	Other	1.01204419828701	0.959836907317967	1.06673000200393	0.992189710885231	1.07243753808737	1.08978630560057	1.0787655557822
ASF1B	Other	0.251945317298433	0.369496416020954	0.0972742356875132	0.295750583192811	-0.0692257314842623	0.480528270018122	0.376727166574754
ASH1L	Other	-0.0793665948535325	-0.328750728756293	-0.274833847071511	-0.22502069654558	-0.49638840652835	-0.418060846225499	-0.240453768456108
ASH2L	Other	-0.509315362458462	-0.409843809137165	-0.664844229850353	-0.0765297440645367	-0.630428936606634	-0.439121001437508	-0.500743365387123
ASXL1	Other	0.39770409937301	0.173232160116376	0.217410929183767	0.104543097871684	0.312258438289947	0.504707555800225	0.1810157346123
ASXL2	Other	0.330416699707422	0.244863733654826	0.598292137132732	0.212161863491988	0.252802003788102	0.108184063868946	0.204070103029478
ASXL3	Other	-0.319542553825506	-0.0195709221842598	-0.26895256320878	-0.222471616498717	-0.0937449561816422	-0.364388552827658	-0.105264609589072
ATAD2	Other	0.202403508616942	0.0962884013525548	0.267516731012462	-0.044348523399511	0.177026587207274	-0.24957150357833	-0.00881761375095779
ATAD2B	Other	-0.197496755264097	-0.154502226244059	-0.192135564349964	-0.243314965768176	-0.285229761168553	-0.0506839135413703	-0.106203365665275
ATM	Other	0.0194922479976973	-0.186506801964066	0.0476567256109044	-0.0591073609499594	0.0782782926553969	-0.243466133750517	0.174869890119326
ATR	Other	-1.23910269067123	-1.14875889445519	-1.23308655992975	0.25039161829512	-1.00811395365833	-0.685950030043576	-0.62323158628362
ATRX	Other	-0.357102192829124	-0.648742939164954	-0.579966329536407	-0.220826509865935	-0.471465201373993	-0.462725123419474	-0.481736140359857
ATXN7	Other	0.628045254763816	0.408860356780584	0.479148783571816	0.374438644626405	0.516464698901645	0.389269133701259	0.505659590980478
ATXN7L3	Other	-0.0298061542723538	-0.0096525768131253	-0.0307627141679033	0.154855769602509	0.0915924661796198	-0.0592211611561714	0.285083888355204
AURKA	Other	-1.7745788563091	-2.07836706984015	-1.69487105611514	0.216756833662953	-1.79372537011445	-1.43688246278544	-1.5187358780247
AURKB	Other	-2.13699720719438	-1.84174812582944	-1.94853601870316	0.206574927051629	-1.96831126752146	-2.03905956953639	-1.96859209507642
AURKC	Other	0.26316108953538	0.344637168457897	0.526774467071076	0.236118115541929	0.175554971406516	0.300271927265358	0.361023625586584
AXIN1	Other	0.155753570540449	-0.0759371829136114	-0.166357445653651	0.00666327556710612	0.112552039309004	-0.112877107208231	-0.305590667902283
AXIN2	Other	-0.255416917201732	-0.158101571277164	-0.3658854421366	-0.100296942832579	-0.289377051883718	-0.0210947915232161	-0.4336674565817
BAP1	Other	0.300708154098785	0.342454587463649	0.292394997430578	0.141306969169839	0.345151284431108	0.404895985959985	0.239211380494316
BARD1	Other	-0.66801485090422	-0.528559512167692	-0.62627019023654	0.188234535636303	-0.904323884960172	-0.607156187646703	-0.612566890030663
BAZ1A	Other	-0.228362974248047	0.246713216008269	0.313124304785266	-0.0400706659555788	0.0517149475771971	0.121840150898055	0.0659289528319669
BAZ1B	Other	-0.915250758244374	-0.916763594710719	-0.862431446486009	-0.416842741376996	-0.944886086059119	-0.984295013985776	-0.830635295854114
BAZ2A	Other	-0.247857176533443	-0.186871391303726	-0.185739132519775	-0.24494872604575	-0.467074696822817	-0.348141560821381	-0.115986508752732
BAZ2B	Other	-0.0938095136714716	-0.105515359394584	-0.205735278106463	-0.171444473553756	-0.227597125471417	-0.170561982769614	-0.232503657481992
BCOR	Other	-0.018731332422993	-0.464914857036416	-0.278357626660489	-0.136138766937223	-0.165177004335554	-0.552444562544791	-0.195992404181822
BCORL1	Other	-0.0175509992460343	-0.0566410631423056	-0.342562683277108	-0.178717902912122	0.0528078066843559	0.12720849695009	-0.190204141796498
BIRC3	Other	0.152890556419513	0.109379375139315	0.113572804536306	-0.186824137868833	0.00130693305522811	-0.135654326295815	0.0787389489146496
BMI1	Other	0.253295887698292	0.186664220000576	0.185973791539487	-0.0268701437794561	0.304194751350412	0.251463981788931	0.249202330107269
BMP2K	Other	0.0995919425367392	0.0483234387226541	0.422188288636796	0.294550376696019	0.259625093976274	0.0774093860191612	0.462130473256782
BPTF	Other	-0.360976386306035	-0.226239113214983	-0.454480087739171	0.0861574199432221	-0.150761463865937	-0.229926940712336	-0.257440351266519
BRAF	Other	0.114514963794032	0.209500206389713	0.0845890035846816	-0.0958386458259963	-0.047373339759917	0.00878263680271615	-0.142785017087826
BRAP	Other	-0.157432707289661	0.22061625063014	-0.218705879908996	-0.17881376989084	-0.0885186877140437	-0.167056078409174	0.046611448952364
BRCA1	Other	-0.654025801046742	-0.349518665161423	-0.347903914201356	0.168560247465963	-0.323827790269747	-0.123792338343308	-0.517451322333034
BRCA2	Other	-0.111303054858304	-0.0430143787497498	0.0899405450490955	-0.0963989435006194	0.0874898883304653	-0.076397849488637	-7.00674303013953e-05
BRCC3	Other	0.648610812608102	0.606127591783782	0.459765066962883	0.327516399277551	0.526001995577382	0.651236434875025	0.459198419145929
BRD1	Other	0.0061347199088485	0.121515232612079	-0.0621862211043876	-0.136467230570739	-0.257675277737242	-0.181532738957701	-0.0185661885967114
BRD2	Other	-0.515584591905258	-0.78987985717801	-0.549630639124089	-0.232491339892108	-0.502025692327906	-0.566508652934845	-0.520801814664877
BRD3	Other	-0.319115892552389	-0.0779014680237526	-0.16911056895268	-0.186743900861596	-0.158860816677799	-0.0912419563525487	-0.0293760926123422
BRD4	Other	-0.311604947128975	-0.328398703335151	-0.307073706699028	-0.200081324236414	-0.531306225571249	-0.390311754764764	-0.478797972701015
BRD7	Other	0.72402814490896	0.787670042695351	0.681490234117944	0.296833756972299	0.931624278014558	0.885545777279953	0.745134234517696
BRD8	Other	-0.185926389034871	-0.183524214764958	-0.342987782195991	-0.122326173998014	-0.0789070533855036	0.174004145651821	-0.181335319870305
BRD9	Other	-0.0134085186397217	0.0979186563935713	-0.000386430706739643	0.178583413725371	-0.00842831703098862	0.080460820038888	-0.064197208774599
BRDT	Nonessential	-0.476498764525026	-0.304245021775257	-0.394066389359434	-0.445529202158929	-0.357557287631186	-0.275126228485589	-0.514715772595418
BRMS1	Other	-0.368649965764938	-0.415862525465657	-0.415800721817074	0.0742530975397663	-0.357764023498793	-0.103999355781066	-0.484030378285822
BRMS1L	Other	0.244992267743182	-0.127827649335634	0.317234759386524	-0.0151521177890064	0.0889936265231991	-0.0274175730617866	0.0531799450726812
BRPF1	Other	0.640947607480074	0.52105484652476	0.477169284090285	-0.0327212675536695	0.480271257578712	0.503669936494931	0.406269215160144
BRPF3	Other	-0.271228599199451	-0.243588175715825	-0.587616745583675	-0.137951870736789	-0.407262233556944	-0.332127868935791	-0.417948363135149
BRWD1	Other	-0.0915794530638352	-0.0904026535812688	0.00331732629573808	-0.264728690244841	-0.199818851667016	0.0724926659153995	-0.105785982585509
BRWD3	Other	0.0816527087708956	-0.0101258251026392	-0.00494813666192799	-0.181290067877993	-0.0487355803386996	0.0474495323361886	-0.0129046476590983
BTRC	Other	-0.406589625372957	-0.325813654760856	-0.389795707628279	-0.158501820542307	-0.434470108208376	-0.390674578288405	-0.218570376895178
BUB1	Other	-0.94866700419784	-0.972995195820214	-0.516158877839526	-0.524131275397129	-0.801963249472816	-1.18177319175418	-0.747306023763433
BUB1B	Other	-1.46438674612338	-1.41222690026047	-1.5950254915708	-0.218754954171249	-1.49532194828895	-1.34217412692554	-1.43452538877602
CABIN1	Other	-1.01090773375239	-0.991181209038074	-0.916991971372383	-0.291079353024275	-1.04433780536169	-0.697449799705726	-0.75993149554501
CALR	Other	0.760273226523407	0.958672953743474	0.667075057500775	0.504092871969236	0.760066315365598	0.791986367811098	0.71179311914713
CAMKMT	Other	0.0224775168301868	0.00302714348767872	0.064291895633299	-0.0842507736960832	-0.086007484578357	-0.0441427523886069	-0.13749190665812
CARM1	Other	0.273337915025232	0.290378188280481	0.475180993420571	0.316724023111307	0.118796285239184	0.189553266130364	0.0661914679789403
CASP8	Other	0.553421233933973	0.446743324916498	0.338462441653221	0.260712398890344	0.242510883244874	0.213959713231778	0.341686562540102
CBL	Other	0.238123594757237	0.407393253150849	0.503897520406507	0.16906869215128	0.302321292382001	0.378922273329987	0.479020276005445
CBLB	Other	0.416822600142975	0.233796601602185	0.484969786725555	0.147092045159062	0.565294753834047	0.402921953942454	0.256386925252397
CBLL1	Other	0.650775503940909	0.72241908040522	0.71173202069684	0.376282254141976	0.823981427113045	0.724199234591088	0.716990626230631
CBX1	Other	1.12533902191096	0.954915821585194	1.11767557668418	0.719386576445705	0.949318150778263	1.05756309420678	1.06802428454135
CBX2	Other	0.193931953161376	0.215582140538059	0.40546800669247	0.388311429595503	0.430969502146125	0.375371642079622	0.251992869098946
CBX3	Other	0.234211306985826	-0.098239880932426	0.122662935245058	-0.0331456234314437	0.10736277507748	0.233111116907134	0.0534232086537005
CBX4	Other	-0.331821426499782	-0.112552371950453	-0.309431884406039	-0.182690836347675	-0.162474383846757	-0.00832751826571701	-0.47072679950632
CBX5	Other	-0.373074638013184	-0.335249428241771	-0.580261558419336	-0.675930598672986	-0.761853332190149	-0.221316846146972	-0.550159767608894
CBX6	Other	0.537533680465989	0.542729488649273	0.440879234072287	0.43861096063834	0.401848560525827	0.604072278818209	0.373287808474748
CBX7	Other	0.82900033603215	0.852472069685351	0.763389824211725	0.512854818256942	0.62338289226073	0.576672338247138	0.749097860199125
CBX8	Other	-0.193303202120615	-0.0629467885052231	-0.0907935440710122	-0.0376049566864254	-0.291885718684223	0.0510807333368287	-0.231062848585392
CCDC101	Other	0.190754531979303	0.123429769036838	0.387582577694771	0.418771234449156	0.21025462747095	0.431162428218818	0.431376516341223
CCND1	Other	0.393626880484733	0.457657143512845	0.477192905921573	0.320318276615212	0.230127766823674	0.311123474643421	0.262708394294871
CCNT1	Other	0.352382136545245	0.548737211464825	0.577878199459846	0.218622960955894	0.371006371444042	0.472518509596685	0.439692550270538
CCT3	Essential	-1.53500870263485	-1.6887073916514	-1.34271417427654	0.154627673660871	-1.3186128347474	-1.06239592610713	-1.21194798891771
CCT4	Essential	-0.848344163719753	-1.02817177581068	-0.736431366351111	0.155750511600698	-0.623954973879393	-0.536672294268435	-0.321471275429547
CCT7	Essential	-1.23076230524455	-0.869038847500844	-1.05921163300787	0.400476544420344	-0.646966091966009	-0.619301144417094	-0.312618384163055
CCT8	Essential	-0.371240273567401	-0.462580524197401	-0.454554864028457	-0.0329458575333404	-0.433380455589727	-0.441836242732427	-0.479321624737551
CD79B	Other	0.247197960166322	0.0147965329332576	0.242375780377331	0.230316649723527	0.29352654084733	0.190918041861766	0.068396464786147
CDC20	Other	-1.60555556667328	-1.35803353269173	-1.28680660096354	0.263555650190337	-1.56292969964266	-1.52265833925135	-1.29415446815975
CDC23	Other	-1.44509169298854	-1.6345144577359	-1.41939354348757	-0.104738573303894	-1.60125647564309	-1.35272606460932	-1.19496699781731
CDC34	Other	0.943528363927392	0.897710164225106	0.845779068908494	0.428158610933168	0.909773619018426	0.8762340593576	0.950763232527284
CDC5L	Essential	-0.764742793574933	-0.916082109957078	-1.06387333236645	-0.0979914998476356	-1.11621574941218	-0.588001689197319	-0.77672224881103
CDC6	Other	-1.28132944545575	-1.14981772513696	-1.19312573614369	0.504243730865492	-0.836551029549224	-1.25934182423607	-1.29991964041724
CDC73	Other	-1.22921995068595	-1.40367635070462	-1.16586672979929	-0.357303290698241	-1.27598992983422	-1.1428039382828	-1.19350372038309
CDH1	Other	0.26101338094192	0.3434140427586	0.377709548145397	0.166535402115456	0.178880308997772	0.391219989342604	0.504762964958268
CDH2	Other	0.741476343445253	0.653618898800134	0.585047823182374	0.160811483786116	0.605849117304682	0.762774064515704	0.537960831579179
CDK1	Other	-1.68344470656912	-1.44449294026143	-1.63024049275704	0.164134517778483	-1.41501456555781	-1.43627006008523	-1.3580499765017
CDK12	Other	-0.176940561944624	-0.385422199243928	-0.335536667749486	0.247873752336999	-0.468478709476123	-0.520120552529523	-0.397653336544838
CDK13	Other	0.354317697639499	0.326919542046036	0.26385253093694	-0.114097081708753	0.227483171373895	0.406555051752009	0.475739141099099
CDK17	Essential	0.832553358318591	0.798730759774574	0.699872351512586	0.446702833500971	0.698752506829325	0.650925177142598	0.763011274776805
CDK2	Other	-0.00109554037031431	0.143186786268371	0.107754837470833	0.139543395675855	0.0879089508650357	0.189140283653265	0.142125056273844
CDK3	Other	0.420880389310988	0.261158823687125	0.306528840265251	0.317288417378199	0.206238162897496	0.190837971905169	0.280784436978127
CDK4	Other	0.725275258498935	0.595677429141188	0.490932320016123	0.42408050592085	0.541209406837627	0.463846693375443	0.549993999989576
CDK5	Other	-0.226806698832594	-0.120064677624754	-0.237657765297514	-0.0433688211151102	-0.0993694462545803	0.11724606652745	0.19523750146886
CDK6	Other	0.140510063459011	0.304395445329416	0.600464570772289	0.168373307182753	0.463085477972257	0.355670253111415	0.445188208771585
CDK7	Other	-0.385960854198549	-0.601568196645587	-0.431459783388374	0.273095653816721	-0.593558485521221	-0.542594466148132	-0.297626299708088
CDK8	Other	0.283304854511842	0.523260015099079	0.353197475098775	0.300752185206787	0.500322406011115	0.494683729641866	0.559237781659968
CDK9	Other	-0.0666480025595143	0.30274350805106	0.131338364602408	0.0961534954250239	-0.226313441384816	0.272316671002748	0.206805268320166
CDKN1A	Other	0.196327078468403	0.159516521162048	0.234657558294088	0.17238376597766	0.252737189616455	0.125716650021681	0.161538750746724
CDKN1B	Other	0.339589962184814	0.369505227976726	0.23829889311347	0.116246377540414	0.188936107762461	0.15842065515854	0.397640367787837
CDKN2A	Other	0.312198922609367	0.324745480239464	0.151131698914597	0.0894463302998341	0.23644217458575	0.29527226488665	0.176793633267295
CDKN2C	Other	0.445815375954031	0.412491039990648	0.374394750283179	0.24171086967549	0.621476068436436	0.451873345153912	0.505161816091332
CDYL	Other	0.50399706397615	0.41140774229924	0.54403969950897	0.325089384418528	0.445066827321176	0.514532989352509	0.565441050394156
CDYL2	Other	0.188996928501504	0.0564498219122525	0.364713405853733	-0.0536834502037005	0.417596334642588	0.382736254259525	0.215051232982583
CEBPA	Other	0.333003361117673	0.671917928503151	0.623491201391734	0.366609871762018	0.131466322267082	0.534766916667038	0.52027096390409
CECR2	Other	0.338522469153792	0.389385206817723	0.28230090457165	0.262404971682302	0.183338825641986	0.21243578718988	0.197519838726051
CENPA	Other	0.0868160492888915	0.100839265197427	0.00261308769429423	0.740634872393484	-0.0471208689217154	0.253715897968351	0.209604495606626
CENPC	Other	-1.62540948254625	-1.5099370915607	-1.42547344460274	-0.099208015826904	-1.48044560317133	-1.13065672158761	-1.2711424241684
CHAF1A	Other	-1.75532168101446	-1.96773152317271	-2.29853639852619	-0.263919815114951	-1.78105616246589	-2.03241828127909	-1.77090146597234
CHAF1B	Other	-0.972442686405187	-1.02095794762059	-1.07472851132393	0.0473698467425743	-1.04454799809435	-0.779829447098029	-0.943029890640537
CHD1	Other	0.0178588346596435	0.083678576841374	-0.0793127251909181	-0.0233944743204394	0.0883969751150633	-0.0481566682637212	0.191334121473386
CHD1L	Other	-0.0612074118942888	-0.0318756472312762	-0.252372547767632	-0.168150272039979	0.160670668693158	-0.0844263336320963	-0.0258265487700905
CHD2	Other	-1.46532183533268	-1.33221829489293	-1.1741074260548	-0.785240640096083	-1.2011652193697	-1.11167221772232	-1.3691130883442
CHD3	Other	0.00455412714636886	-0.129099325240657	-0.130365089763327	-0.228910240947276	-0.349598311890938	-0.198725213650632	-0.235406986084322
CHD4	Essential	-1.8442921726183	-1.90362299010027	-1.76395740646559	-0.393747523583558	-1.88300591252791	-1.69921338863217	-2.05045226440573
CHD5	Other	-0.417012138629996	-0.606851030465041	-0.321732767279788	-0.276878759487845	-0.525450271325799	-0.484121949545406	-0.473085826621492
CHD6	Other	-0.171541268221155	0.282804174875626	0.0876895707522423	-0.126316967197674	-0.000783637252446297	0.0835014407847684	0.0940624669123291
CHD7	Other	-0.455792814133134	-0.513579507631128	-0.326554971052811	0.19228067278997	-0.251041812639257	-0.645576230902262	-0.323616509059801
CHD8	Other	-1.04963797015076	-0.687489007743746	-0.815062074706256	-0.212924094821643	-0.84958435086644	-0.611768892490531	-0.696904849308794
CHD9	Other	-0.176558830262471	-0.454783828540844	-0.136488847560661	-0.168424681066319	-0.110099767681698	-0.261753977296165	-0.174228806289445
CHEK1	Other	-2.05187181208963	-1.9175976864332	-2.01852560391222	0.728127852710396	-1.88195594323817	-1.73454279931882	-1.86889389993154
CHEK2	Other	0.619300077445887	0.633234544043649	0.616636452525503	0.3275030318071	0.597990852333773	0.354879835062462	0.482346338046857
CHFR	Other	0.227637348865076	0.153394952962782	0.240441543313661	0.127914146328509	0.223962111351933	0.210521922878066	-0.00186105316318312
CHMP2A	Essential	-0.857556802828669	-0.743399974224763	-0.56252242236697	0.48177291282109	-0.517654202710774	-0.293988373135867	-0.438754758709177
CHRAC1	Other	0.492567567567773	0.555534620647675	0.502000043165743	0.270405458030749	0.412914437509361	0.173495700860111	0.419831034057223
CIC	Other	0.268358338063896	0.25135396632745	0.281948167265534	0.191175873337978	0.389732228396888	0.417375342359084	0.475303954820157
CLK4	Other	0.329835101562604	0.229417350238596	0.267037153111312	0.145228231728927	0.386226133744334	0.247312764584351	0.371564820709557
CLOCK	Other	0.466413405011277	0.0778872535591501	0.595300621013654	0.24911882892716	0.53536837431833	0.384917285113094	0.673691988199842
CLTC	Essential	-1.07703614979247	-0.91203929081377	-0.756744188385339	0.379986979311666	-1.00570508527979	-0.907694699017165	-0.768157046126341
CNOT3	Other	-1.05839039197811	-1.12422959689621	-1.2639591203128	0.280108088663359	-1.14622851594598	-1.10740964314635	-1.21915217383009
COL2A1	Other	-0.139216973817148	-0.148781903247502	-0.0360110180855104	-0.0913569889973404	-0.219254627207637	-0.263176587728645	-0.19911336831301
CREBBP	Other	0.283650802304269	0.365735578371361	0.411021240024971	0.0345796332034919	0.448657220656096	0.141080228602969	0.233753590516713
CSRP2BP	Other	0.0196754751994474	0.0862771129570399	0.00239828137266793	-0.0627799125055312	0.115157832986728	0.0439153589898566	0.159558441474122
CTBP1	Other	0.0788378649743338	0.176240047896409	0.138772411079007	0.0528251498075293	0.146150594633914	0.137472563698935	0.212946593747401
CTBP2	Other	0.025861290538464	0.0260342585665219	-0.0719002346311897	-0.0822688511671685	-0.0900361615340479	-0.263698988702694	-0.0490823845212286
CTCF	Other	-0.339058029771045	-0.198836811152475	-0.00291284909402354	-0.099990215588773	-0.219010529467965	0.155366048072369	0.0497557010799384
CTNNB1	Other	0.592726237095963	0.53313840249133	0.640930666043267	0.322018165751425	0.782382278100496	0.529416862971133	0.59079563078315
CTR9	Other	-1.3084482098472	-1.06815617708482	-1.19572786883135	-0.272178212515662	-1.06485298261787	-1.29175162861956	-1.18673488040481
CTRL_WANG	Nontargeting	0.797138914675539	0.823593490921955	0.777932114434911	0.446942621430667	0.74486172796968	0.763675081714241	0.795724193234191
CTRL_ZHANG	Nontargeting	0.898809458442109	0.915784399530712	0.898003942867892	0.500496999143557	0.911957949010558	0.916701445081998	0.877619732473947
CUL1	Other	0.232870291320133	0.163719079270304	0.0488609662891375	0.0790865356643205	-0.0914383923152783	0.06942830475976	0.0221235207978673
CUL2	Other	-1.0515774940584	-0.742973078028728	-0.889515060769311	0.232486800102009	-0.813519287743331	-0.580236996747396	-0.605125404037316
CUL3	Other	-0.109709102211315	-0.325956309806598	-0.153312587724567	0.0299656642213954	-0.244712737458715	-0.182341558744252	-0.437653602766209
CUL4A	Other	-0.198031169698746	-0.629571201501441	-0.597211384758494	-0.177430146888678	-0.304744490340925	-0.160322619034849	-0.236455014051932
CUL4B	Other	-0.100232455617924	-0.276674729102153	-0.156496112753742	-0.301650773946081	-0.0573918536354549	-0.143042569000512	-0.21377697848584
CUL5	Other	-0.573874572038956	-0.386793352735456	-0.631900785217097	-0.604762673296353	-0.557260145197754	-0.207584098058417	-0.380777760279922
CUX1	Other	-0.299788588148557	-0.327516035731034	-0.421959226879478	-0.378226705962727	-0.267162993779512	-0.510222097132604	-0.577310175205583
CXXC1	Other	-0.75147346354342	-0.507593982526926	-0.665820217697334	0.144810895263472	-0.758830912569784	-0.354817588802188	-0.670994642625247
CYLD	Other	-0.0426447599712736	0.0596450069905084	0.0787731813199338	-0.0873834149642825	-0.0884298781151006	-0.0427594138362522	-0.13454538368198
DAPK3	Other	0.465772332091318	0.501735642977643	0.407077482038595	0.399911895278991	0.292779872881063	0.237541226450822	0.526232158122476
DAXX	Other	-0.417765308466463	-0.457444507783495	-0.319399190857506	-0.0891069440612731	-0.743322699478955	-0.254449384620312	-0.495325654446924
DDX51	Essential	-0.5997523474956	-0.644147213383137	-0.506311964528528	-0.25043440906117	-0.384419934799305	-0.523761262685535	-0.73189228388674
DICER1	Other	0.380422755111965	0.252416328196591	0.298866316902672	0.196306214471936	0.142398117745177	0.160477667974957	-0.0887971386690431
DIDO1	Other	-0.403883077117183	-0.606491432035149	-0.394005250188962	-0.164246516218732	-0.0925374682761299	-0.026709410236505	-0.291983622446121
DMAP1	Other	-1.11607781052031	-1.03875931079797	-1.11333305559697	-0.0718232300566857	-1.28317641134781	-1.17859382732987	-1.00777005860221
DNMT1	Other	0.0843697172400634	-0.103296969550269	0.0347019872944342	0.187280128536997	0.0839447734575561	-0.0353852727260267	0.0745589555139295
DNMT3A	Other	-0.0221705324277694	-0.127619871835477	-0.270342803561261	0.223064725159037	-0.295818939883494	-0.129850512793716	-0.049580093033307
